# TIME	enumeration (ms):	1541
f_151:	129.558491	129
f_152:	-1.540381	1
f_153:	129.547056	129
f_154:	-1.546218	1
f_155:	-0.020325	0
f_156:	388.686097	388
f_157:	254.521203	254
f_158:	256.013508	256
f_159:	256.005808	256
f_160:	256.006549	256
f_161:	-3.126969	3
f_162:	-0.058167	0
f_163:	129.537079	129
f_164:	257.583068	257
f_165:	126.472154	126
f_166:	257.553107	257
f_167:	-3.107704	3
f_168:	259.084038	259
f_169:	126.470758	126
f_170:	-1.576445	1
f_171:	129.527977	129
f_172:	387.144375	387
f_173:	124.936583	124
f_174:	127.971976	127
f_175:	127.985345	127
f_176:	-1.570704	1
f_177:	-0.033788	0
f_178:	-0.017934	0
f_179:	129.556632	129
f_180:	128.024504	128
f_181:	-1.554624	1
f_182:	-0.026347	0
f_183:	-0.013544	0
f_184:	259.125221	259
f_185:	256.057229	256
f_186:	-3.103085	3
f_187:	-0.047971	0
f_188:	-0.023045	0
f_189:	-0.010150	0
f_190:	-0.006659	0
f_191:	129.561417	129
f_192:	-1.538330	1
f_193:	-0.017539	0
f_194:	-0.009982	0
f_195:	-0.004574	0
f_196:	-0.003180	0
f_197:	-0.002475	0
f_198:	-0.001879	0
f_199:	-0.001596	0
f_200:	129.564545	129
f_201:	257.595709	257
f_202:	-3.085923	3
f_203:	259.093408	259
f_204:	126.476854	126
f_205:	-1.572172	1
f_206:	259.096870	259
f_207:	-3.086170	3
f_208:	129.528569	129
f_209:	128.010250	128
f_210:	-1.558566	1
f_211:	388.669729	388
f_212:	-4.619396	4
f_213:	-0.051388	0
f_214:	-0.028093	0
f_215:	-0.011191	0
f_216:	-0.006974	0
f_217:	129.561017	129
f_218:	128.027658	128
f_219:	-1.552577	1
f_220:	-0.024810	0
f_221:	-0.012278	0
f_222:	-0.005690	0
f_223:	259.128135	259
f_224:	-3.072726	3
f_225:	-0.031674	0
f_226:	-0.017283	0
f_227:	-0.006685	0
f_228:	-0.004216	0
f_229:	-0.003123	0
f_230:	-0.002131	0
f_231:	-0.001722	0
f_232:	-0.001498	0
f_233:	129.564780	129
f_234:	-1.536061	1
f_235:	-0.015845	0
f_236:	-0.008663	0
f_237:	-0.003365	0
f_238:	-0.002203	0
f_239:	-0.001614	0
f_240:	-0.001155	0
f_241:	129.564962	129
f_242:	-1.535910	1
f_243:	129.550418	129
f_244:	-1.543459	1
f_245:	259.113921	259
f_246:	126.486186	126
f_247:	127.997255	127
f_248:	127.998111	127
f_249:	128.001347	128
f_250:	128.001541	128
f_251:	-1.564616	1
f_252:	-0.029622	0
f_253:	-0.014977	0
f_254:	129.558746	129
f_255:	-1.539732	1
f_256:	-0.018160	0
f_257:	-0.010229	0
f_258:	129.561346	129
f_259:	128.027933	128
f_260:	-1.552161	1
f_261:	129.541664	129
f_262:	128.019148	128
f_263:	128.010926	128
f_264:	-1.561092	1
f_265:	-0.027643	0
f_266:	-0.013648	0
f_267:	-0.006502	0
f_268:	129.561791	129
f_269:	-1.537970	1
f_270:	-0.016996	0
f_271:	-0.009564	0
f_272:	259.127902	259
f_273:	-3.072663	3
f_274:	-0.031679	0
f_275:	-0.017014	0
f_276:	-0.006412	0
f_277:	-0.003998	0
f_278:	-0.002854	0
f_279:	129.564114	129
f_280:	-1.536574	1
f_281:	-0.016104	0
f_282:	-0.008850	0
f_283:	-0.003527	0
f_284:	259.129659	259
f_285:	-3.071676	3
f_286:	-0.030808	0
f_287:	-0.016612	0
f_288:	-0.006033	0
f_289:	-0.003736	0
f_290:	-0.002606	0
f_291:	-0.001687	0
f_292:	-0.001395	0
f_293:	-0.001096	0
f_294:	-0.000930	0
f_295:	-0.000770	0
f_296:	-0.000721	0
f_297:	129.565344	129
f_298:	-1.535524	1
f_299:	-0.015348	0
f_300:	-0.008250	0
f_301:	-0.003044	0
f_302:	-0.001887	0
f_303:	129.564564	129
f_304:	-1.535887	1
f_305:	-0.015604	0
f_306:	-0.008374	0
f_307:	-0.003156	0
f_308:	-0.001955	0
f_309:	-0.001385	0
f_310:	-0.000955	0
f_311:	-0.000740	0
f_312:	-0.000620	0
f_313:	-0.000523	0
f_314:	-0.000482	0
f_315:	-0.000450	0
f_316:	-0.000422	0
f_317:	-0.000321	0
f_318:	129.565674	129
f_319:	-1.535293	1
f_320:	-0.015112	0
f_321:	-0.008078	0
f_322:	-0.002869	0
f_323:	-0.001746	0
f_324:	-0.001187	0
f_325:	-0.000749	0
f_326:	-0.000655	0
f_327:	-0.000500	0
f_328:	-0.000458	0
f_329:	-0.000388	0
f_330:	129.565627	129
f_331:	-1.535292	1
f_332:	-0.015103	0
f_333:	129.557960	129
f_334:	128.028187	128
f_335:	128.014476	128
f_336:	-1.558748	1
f_337:	-0.025947	0
f_338:	-0.012466	0
f_339:	259.126428	259
f_340:	-3.073322	3
f_341:	129.534043	129
f_342:	-1.552130	1
f_343:	-0.021252	0
f_344:	-0.011709	0
f_345:	-0.005324	0
f_346:	-0.003200	0
f_347:	-0.002364	0
f_348:	-0.001631	0
f_349:	259.130649	259
f_350:	-3.071029	3
f_351:	-0.030544	0
f_352:	-0.016340	0
f_353:	-0.005838	0
f_354:	-0.003546	0
f_355:	-0.002390	0
f_356:	-0.001521	0
f_357:	-0.001249	0
f_358:	-0.001021	0
f_359:	-0.000845	0
f_360:	-0.000760	0
f_361:	-0.000604	0
f_362:	-0.000557	0
f_363:	-0.000431	0
f_364:	-0.000423	0
f_365:	129.565573	129
f_366:	-1.535341	1
f_367:	-0.015143	0
f_368:	-0.008106	0
f_369:	-0.002891	0
f_370:	-0.001760	0
f_371:	-0.001183	0
f_372:	-0.000758	0
f_373:	-0.000633	0
f_374:	-0.000513	0
f_375:	129.565527	129
f_376:	-1.535369	1
f_377:	-0.015193	0
f_378:	-0.008081	0
f_379:	129.563116	129
f_380:	-1.536706	1
f_381:	129.549966	129
f_382:	-1.543494	1
f_383:	-0.018056	0
f_384:	-0.009750	0
f_385:	-0.003963	0
f_386:	-0.002378	0
f_387:	-0.001680	0
f_388:	-0.001128	0
f_389:	-0.000875	0
f_390:	-0.000731	0
f_391:	-0.000605	0
f_392:	-0.000506	0
f_393:	129.565531	129
f_394:	-1.535378	1
f_395:	-0.015126	0
f_396:	-0.008120	0
f_397:	-0.002854	0
f_398:	-0.001730	0
f_399:	-0.001213	0
f_400:	-0.000778	0
f_401:	-0.000609	0
f_402:	-0.000503	0
f_403:	-0.000424	0
f_404:	129.565606	129
f_405:	-1.535309	1
f_406:	-0.015119	0
f_407:	-0.008039	0
f_408:	-0.002816	0
f_409:	-0.001693	0
f_410:	-0.001178	0
f_411:	-0.000724	0
f_412:	-0.000598	0
f_413:	259.131500	259
f_414:	-3.070381	3
f_415:	-0.029985	0
f_416:	-0.015854	0
f_417:	-0.005485	0
f_418:	-0.003162	0
f_419:	-0.002153	0
f_420:	-0.001258	0
f_421:	-0.001007	0
f_422:	-0.000791	0
f_423:	-0.000652	0
f_424:	-0.000524	0
f_425:	-0.000477	0
f_426:	-0.000380	0
f_427:	-0.000291	0
f_428:	-0.000309	0
f_429:	-0.000250	0
f_430:	-0.000263	0
f_431:	-0.000222	0
f_432:	-0.000247	0
f_433:	-0.000191	0
f_434:	-0.000206	0
f_435:	-0.000159	0
f_436:	-0.000153	0
f_437:	-0.000159	0
f_438:	-0.000134	0
f_439:	-0.000147	0
f_440:	129.565842	129
f_441:	-1.535101	1
f_442:	-0.014952	0
f_443:	-0.007884	0
f_444:	-0.002715	0
f_445:	-0.001572	0
f_446:	-0.001045	0
f_447:	-0.000607	0
f_448:	-0.000520	0
f_449:	-0.000393	0
f_450:	-0.000319	0
f_451:	-0.000297	0
f_452:	-0.000231	0
f_453:	-0.000211	0
f_454:	-0.000164	0
f_455:	-0.000167	0
f_456:	-0.000140	0
f_457:	-0.000146	0
f_458:	-0.000129	0
f_459:	-0.000137	0
f_460:	-0.000126	0
f_461:	-0.000123	0
f_462:	-0.000102	0
f_463:	-0.000087	0
f_464:	-0.000112	0
f_465:	-0.000078	0
f_466:	-0.000083	0
f_467:	-0.000073	0
f_468:	-0.000082	0
f_469:	-0.000080	0
f_470:	-0.000082	0
f_471:	-0.000085	0
f_472:	-0.000064	0
f_473:	-0.000060	0
f_474:	-0.000060	0
f_475:	-0.000060	0
f_476:	-0.000051	0
f_477:	-0.000050	0
f_478:	-0.000055	0
f_479:	-0.000050	0
f_480:	-0.000055	0
f_481:	-0.000051	0
f_482:	-0.000061	0
f_483:	-0.000038	0
f_484:	-0.000051	0
f_485:	-0.000046	0
f_486:	-0.000045	0
f_487:	-0.000052	0
f_488:	-0.000029	0
f_489:	-0.000047	0
f_490:	-0.000057	0
f_491:	-0.000048	0
f_492:	-0.000039	0
f_493:	-0.000045	0
f_494:	-0.000043	0
f_495:	-0.000048	0
f_496:	-0.000033	0
f_497:	-0.000044	0
f_498:	-0.000038	0
f_499:	-0.000033	0
f_500:	-0.000040	0
f_501:	-0.000031	0
f_502:	-0.000040	0
f_503:	-0.000034	0
f_504:	-0.000027	0
f_505:	-0.000034	0
f_506:	-0.000042	0
f_507:	-0.000040	0
f_508:	-0.000033	0
f_509:	-0.000034	0
f_510:	-0.000030	0
f_511:	-0.000028	0
f_512:	-0.000025	0
f_513:	-0.000034	0
f_514:	-0.000029	0
f_515:	-0.000022	0
f_516:	129.565958	129
f_517:	-1.535013	1
f_518:	-0.014852	0
f_519:	-0.007803	0
f_520:	-0.002627	0
f_521:	-0.001499	0
f_522:	-0.000985	0
f_523:	-0.000553	0
f_524:	-0.000440	0
f_525:	-0.000324	0
f_526:	-0.000253	0
f_527:	-0.000203	0
f_528:	-0.000170	0
f_529:	-0.000144	0
f_530:	-0.000105	0
f_531:	-0.000100	0
f_532:	-0.000079	0
f_533:	-0.000097	0
f_534:	-0.000090	0
f_535:	-0.000081	0
f_536:	-0.000066	0
f_537:	-0.000068	0
f_538:	-0.000048	0
f_539:	-0.000054	0
f_540:	-0.000060	0
f_541:	-0.000046	0
f_542:	-0.000052	0
f_543:	-0.000041	0
f_544:	-0.000048	0
f_545:	-0.000046	0
f_546:	129.565948	129
f_547:	-1.535026	1
f_548:	-0.014850	0
f_549:	-0.007804	0
f_550:	-0.002634	0
f_551:	-0.001503	0
f_552:	-0.000992	0
f_553:	-0.000554	0
f_554:	-0.000436	0
f_555:	-0.000325	0
f_556:	-0.000261	0
f_557:	-0.000212	0
f_558:	-0.000180	0
f_559:	-0.000143	0
f_560:	-0.000117	0
f_561:	-0.000101	0
f_562:	-0.000082	0
f_563:	-0.000094	0
f_564:	-0.000079	0
f_565:	-0.000086	0
f_566:	-0.000064	0
f_567:	-0.000069	0
f_568:	-0.000040	0
f_569:	-0.000052	0
f_570:	-0.000053	0
f_571:	-0.000045	0
f_572:	-0.000051	0
f_573:	-0.000045	0
f_574:	-0.000038	0
f_575:	-0.000035	0
f_576:	-0.000043	0
f_577:	-0.000039	0
f_578:	-0.000033	0
f_579:	-0.000023	0
f_580:	-0.000021	0
f_581:	-0.000035	0
f_582:	-0.000033	0
f_583:	-0.000022	0
f_584:	-0.000034	0
f_585:	-0.000031	0
f_586:	-0.000026	0
f_587:	-0.000025	0
f_588:	-0.000027	0
f_589:	-0.000016	0
f_590:	-0.000030	0
f_591:	-0.000015	0
f_592:	129.565954	129
f_593:	-1.535014	1
f_594:	-0.014844	0
f_595:	-0.007799	0
f_596:	-0.002621	0
f_597:	-0.001500	0
f_598:	-0.000983	0
f_599:	129.565431	129
f_600:	-1.535413	1
f_601:	-0.015139	0
f_602:	-0.008034	0
f_603:	-0.002807	0
f_604:	-0.001650	0
f_605:	-0.001099	0
f_606:	-0.000635	0
f_607:	-0.000512	0
f_608:	-0.000379	0
f_609:	-0.000317	0
f_610:	-0.000264	0
f_611:	-0.000234	0
f_612:	-0.000189	0
f_613:	-0.000154	0
f_614:	-0.000126	0
f_615:	-0.000117	0
f_616:	-0.000123	0
f_617:	-0.000102	0
f_618:	-0.000105	0
f_619:	-0.000087	0
f_620:	-0.000090	0
f_621:	-0.000063	0
f_622:	-0.000069	0
f_623:	-0.000074	0
f_624:	-0.000064	0
f_625:	129.565929	129
f_626:	-1.535034	1
f_627:	-0.014878	0
f_628:	-0.007826	0
f_629:	129.563346	129
f_630:	-1.536500	1
f_631:	-0.015825	0
f_632:	-0.008335	0
f_633:	-0.003046	0
f_634:	-0.001805	0
f_635:	-0.001222	0
f_636:	129.565217	129
f_637:	-1.535589	1
f_638:	-0.015277	0
f_639:	-0.008133	0
f_640:	129.563085	129
f_641:	-1.536706	1
f_642:	-0.015999	0
f_643:	-0.008496	0
f_644:	-0.003180	0
f_645:	-0.001903	0
f_646:	-0.001351	0
f_647:	-0.000833	0
f_648:	-0.000689	0
f_649:	-0.000535	0
f_650:	-0.000426	0
f_651:	-0.000346	0
f_652:	-0.000306	0
f_653:	-0.000279	0
f_654:	-0.000217	0
f_655:	-0.000206	0
f_656:	-0.000182	0
f_657:	-0.000184	0
f_658:	-0.000139	0
f_659:	-0.000146	0
f_660:	-0.000142	0
f_661:	-0.000129	0
f_662:	-0.000089	0
f_663:	-0.000099	0
f_664:	-0.000100	0
f_665:	-0.000090	0
f_666:	-0.000082	0
f_667:	-0.000094	0
f_668:	-0.000076	0
f_669:	-0.000071	0
f_670:	-0.000056	0
f_671:	-0.000069	0
f_672:	-0.000072	0
f_673:	-0.000056	0
f_674:	-0.000055	0
f_675:	-0.000054	0
f_676:	-0.000064	0
f_677:	-0.000043	0
f_678:	-0.000058	0
f_679:	-0.000039	0
f_680:	-0.000053	0
f_681:	-0.000039	0
f_682:	-0.000046	0
f_683:	-0.000048	0
f_684:	-0.000042	0
f_685:	-0.000049	0
f_686:	-0.000033	0
f_687:	-0.000045	0
f_688:	-0.000034	0
f_689:	-0.000038	0
f_690:	-0.000030	0
f_691:	-0.000029	0
f_692:	-0.000027	0
f_693:	-0.000029	0
f_694:	-0.000032	0
f_695:	-0.000026	0
f_696:	-0.000028	0
f_697:	-0.000034	0
f_698:	-0.000034	0
f_699:	-0.000025	0
f_700:	-0.000022	0
f_701:	-0.000029	0
f_702:	-0.000025	0
f_703:	-0.000024	0
f_704:	-0.000021	0
f_705:	-0.000031	0
f_706:	-0.000026	0
f_707:	129.565959	129
f_708:	-1.535002	1
f_709:	-0.014854	0
f_710:	-0.007804	0
f_711:	-0.002620	0
f_712:	-0.001492	0
f_713:	-0.000982	0
f_714:	-0.000562	0
f_715:	-0.000429	0
f_716:	-0.000327	0
f_717:	-0.000255	0
f_718:	-0.000215	0
f_719:	-0.000173	0
f_720:	-0.000146	0
f_721:	-0.000103	0
f_722:	-0.000104	0
f_723:	-0.000080	0
f_724:	-0.000086	0
f_725:	-0.000079	0
f_726:	-0.000081	0
f_727:	-0.000062	0
f_728:	-0.000066	0
f_729:	-0.000044	0
f_730:	-0.000051	0
f_731:	-0.000051	0
f_732:	-0.000039	0
f_733:	-0.000046	0
f_734:	-0.000039	0
f_735:	-0.000035	0
f_736:	-0.000034	0
f_737:	-0.000032	0
f_738:	-0.000031	0
f_739:	-0.000030	0
f_740:	-0.000021	0
f_741:	-0.000014	0
f_742:	-0.000026	0
f_743:	-0.000026	0
f_744:	-0.000019	0
f_745:	-0.000023	0
f_746:	-0.000026	0
f_747:	-0.000018	0
f_748:	-0.000020	0
f_749:	-0.000021	0
f_750:	-0.000020	0
f_751:	129.565955	129
f_752:	-1.535005	1
f_753:	-0.014836	0
f_754:	-0.007805	0
f_755:	-0.002617	0
f_756:	129.564488	129
f_757:	-1.535965	1
f_758:	-0.015377	0
f_759:	-0.008202	0
f_760:	-0.002916	0
f_761:	-0.001724	0
f_762:	-0.001166	0
f_763:	-0.000701	0
f_764:	-0.000557	0
f_765:	-0.000406	0
f_766:	-0.000328	0
f_767:	-0.000274	0
f_768:	-0.000239	0
f_769:	-0.000196	0
f_770:	-0.000160	0
f_771:	-0.000143	0
f_772:	-0.000130	0
f_773:	-0.000103	0
f_774:	-0.000108	0
f_775:	-0.000114	0
f_776:	-0.000087	0
f_777:	-0.000094	0
f_778:	-0.000064	0
f_779:	-0.000070	0
f_780:	-0.000068	0
f_781:	129.565920	129
f_782:	-1.535046	1
f_783:	-0.014884	0
f_784:	-0.007822	0
f_785:	-0.002645	0
f_786:	-0.001514	0
f_787:	-0.001007	0
f_788:	-0.000572	0
f_789:	-0.000447	0
f_790:	-0.000325	0
f_791:	-0.000269	0
f_792:	-0.000225	0
f_793:	-0.000193	0
f_794:	-0.000154	0
f_795:	-0.000123	0
f_796:	-0.000111	0
f_797:	-0.000095	0
f_798:	-0.000105	0
f_799:	129.565901	129
f_800:	-1.535094	1
f_801:	-0.014891	0
f_802:	-0.007853	0
f_803:	-0.002656	0
f_804:	-0.001526	0
f_805:	-0.001028	0
f_806:	-0.000577	0
f_807:	-0.000463	0
f_808:	-0.000352	0
f_809:	-0.000285	0
f_810:	-0.000232	0
f_811:	-0.000195	0
f_812:	-0.000161	0
f_813:	-0.000123	0
f_814:	-0.000109	0
f_815:	-0.000086	0
f_816:	-0.000103	0
f_817:	-0.000092	0
f_818:	-0.000085	0
f_819:	-0.000074	0
f_820:	-0.000078	0
f_821:	-0.000050	0
f_822:	-0.000057	0
f_823:	-0.000058	0
f_824:	-0.000045	0
f_825:	-0.000065	0
f_826:	-0.000048	0
f_827:	-0.000045	0
f_828:	-0.000053	0
f_829:	-0.000037	0
f_830:	-0.000045	0
f_831:	-0.000033	0
f_832:	-0.000036	0
f_833:	-0.000025	0
f_834:	-0.000033	0
f_835:	-0.000030	0
f_836:	-0.000031	0
f_837:	-0.000034	0
f_838:	-0.000032	0
f_839:	-0.000029	0
f_840:	-0.000029	0
f_841:	-0.000030	0
f_842:	-0.000024	0
f_843:	-0.000029	0
f_844:	-0.000025	0
f_845:	-0.000019	0
f_846:	-0.000028	0
f_847:	-0.000020	0
f_848:	-0.000025	0
f_849:	-0.000022	0
f_850:	-0.000026	0
f_851:	129.565963	129
f_852:	-1.535002	1
f_853:	-0.014847	0
f_854:	-0.007795	0
f_855:	-0.002617	0
f_856:	-0.001487	0
f_857:	-0.000987	0
f_858:	129.565430	129
f_859:	-1.535416	1
f_860:	-0.015144	0
f_861:	-0.008030	0
f_862:	-0.002803	0
f_863:	-0.001641	0
f_864:	-0.001097	0
f_865:	-0.000633	0
f_866:	-0.000511	0
f_867:	-0.000381	0
f_868:	-0.000321	0
f_869:	-0.000261	0
f_870:	-0.000236	0
f_871:	-0.000189	0
f_872:	-0.000151	0
f_873:	-0.000121	0
f_874:	-0.000113	0
f_875:	-0.000124	0
f_876:	-0.000104	0
f_877:	-0.000112	0
f_878:	-0.000086	0
f_879:	-0.000095	0
f_880:	-0.000064	0
f_881:	-0.000068	0
f_882:	-0.000071	0
f_883:	-0.000059	0
f_884:	-0.000046	0
f_885:	-0.000050	0
f_886:	-0.000051	0
f_887:	-0.000050	0
f_888:	-0.000040	0
f_889:	-0.000043	0
f_890:	-0.000035	0
f_891:	-0.000026	0
f_892:	-0.000033	0
f_893:	-0.000035	0
f_894:	-0.000024	0
f_895:	-0.000037	0
f_896:	-0.000031	0
f_897:	-0.000030	0
f_898:	-0.000033	0
f_899:	-0.000025	0
f_900:	-0.000027	0
f_901:	-0.000016	0
f_902:	-0.000037	0
f_903:	-0.000017	0
f_904:	-0.000016	0
f_905:	-0.000024	0
f_906:	-0.000015	0
f_907:	-0.000020	0
f_908:	-0.000025	0
f_909:	-0.000030	0
f_910:	-0.000015	0
f_911:	-0.000021	0
f_912:	-0.000021	0
f_913:	-0.000019	0
f_914:	-0.000012	0
f_915:	-0.000019	0
f_916:	-0.000021	0
f_917:	-0.000012	0
f_918:	-0.000018	0
f_919:	-0.000019	0
f_920:	-0.000021	0
f_921:	-0.000010	0
f_922:	-0.000012	0
f_923:	-0.000010	0
f_924:	-0.000017	0
f_925:	-0.000014	0
f_926:	-0.000012	0
f_927:	-0.000021	0
f_928:	-0.000015	0
f_929:	-0.000013	0
f_930:	-0.000013	0
f_931:	-0.000016	0
f_932:	-0.000013	0
f_933:	-0.000008	0
f_934:	-0.000012	0
f_935:	-0.000011	0
f_936:	-0.000012	0
f_937:	-0.000014	0
f_938:	129.565966	129
f_939:	-1.534996	1
f_940:	-0.014839	0
f_941:	-0.007791	0
f_942:	-0.002607	0
f_943:	-0.001476	0
f_944:	-0.000974	0
f_945:	-0.000541	0
f_946:	-0.000416	0
f_947:	-0.000313	0
f_948:	-0.000245	0
f_949:	-0.000196	0
f_950:	-0.000164	0
f_951:	-0.000135	0
f_952:	-0.000095	0
f_953:	-0.000088	0
f_954:	-0.000077	0
f_955:	-0.000083	0
f_956:	-0.000072	0
f_957:	-0.000077	0
f_958:	-0.000056	0
f_959:	-0.000063	0
f_960:	-0.000035	0
f_961:	-0.000041	0
f_962:	-0.000050	0
f_963:	-0.000034	0
f_964:	-0.000038	0
f_965:	-0.000036	0
f_966:	-0.000032	0
f_967:	-0.000031	0
f_968:	-0.000029	0
f_969:	-0.000027	0
f_970:	-0.000026	0
f_971:	-0.000015	0
f_972:	-0.000016	0
f_973:	-0.000024	0
f_974:	-0.000021	0
f_975:	-0.000015	0
f_976:	-0.000017	0
f_977:	-0.000015	0
f_978:	-0.000016	0
f_979:	-0.000023	0
f_980:	-0.000016	0
f_981:	-0.000007	0
f_982:	-0.000021	0
f_983:	-0.000014	0
f_984:	-0.000012	0
f_985:	-0.000020	0
f_986:	-0.000009	0
f_987:	-0.000015	0
f_988:	-0.000005	0
f_989:	-0.000018	0
f_990:	-0.000008	0
f_991:	-0.000008	0
f_992:	-0.000013	0
f_993:	-0.000007	0
f_994:	-0.000009	0
f_995:	-0.000012	0
f_996:	-0.000016	0
f_997:	-0.000007	0
f_998:	-0.000011	0
f_999:	-0.000012	0
F0 = 208906875
F1 (estimate) = 230821901
F1 (count) = 230476683
# TIME	estimate (ms):	297
