11	7	317	144	29	16
11	8	365	87	38	19
11	9	312	139	36	18
11	10	317	144	38	19
11	11	317	143	29	16
11	12	365	87	41	20
11	13	317	144	33	17
11	14	317	144	38	19
11	15	365	87	38	19
11	16	188	255	33	17
11	17	363	85	36	18
11	18	317	144	38	19
11	19	363	85	36	18
11	20	398	371	36	18
11	21	172	54	38	19
11	22	377	50	27	15
11	23	377	50	35	18
11	24	377	50	35	18
11	25	346	48	31	17
11	26	366	88	38	19
11	27	144	201	38	19
11	28	402	369	34	18
11	29	373	305	37	19
11	30	361	228	33	17
11	31	365	87	32	17
11	32	180	301	37	19
11	33	180	301	37	19
11	34	180	301	37	19
11	35	180	183	36	18
11	36	441	549	43	21
11	37	276	277	32	17
11	38	435	455	49	23
11	39	435	453	45	22
11	40	413	386	32	17
11	41	221	203	39	20
11	42	221	203	39	20
11	43	221	203	39	20
11	44	429	59	37	19
11	45	221	204	39	20
11	46	221	204	41	20
11	47	428	69	33	17
11	48	428	72	33	17
11	49	428	71	33	17
11	50	241	52	50	24
11	51	240	51	39	20
11	52	240	51	46	22
11	53	228	39	48	23
11	54	241	52	51	24
11	55	229	8	19	12
11	56	229	8	19	12
11	57	364	86	27	15
11	58	364	86	24	14
11	59	364	86	24	14
11	60	271	89	34	18
11	61	364	86	27	15
11	62	271	88	28	15
11	63	396	81	39	20
11	64	12	48	24	14
12	0	133	199	30	16
12	1	324	19	26	15
12	2	105	458	34	18
12	3	96	445	33	17
12	4	19	44	33	17
12	5	287	247	41	20
12	6	80	129	32	17
12	7	80	129	33	17
12	8	95	227	35	18
12	9	83	143	36	18
12	10	83	143	32	17
12	11	80	128	31	17
12	12	287	324	31	17
12	13	83	143	41	20
12	14	73	85	30	16
12	15	323	173	34	18
12	16	80	140	40	20
12	17	314	162	30	16
12	18	97	160	38	19
12	19	111	108	28	15
12	20	314	162	30	16
12	21	83	143	42	21
12	22	116	136	34	18
12	23	110	100	28	15
12	24	115	135	31	17
12	25	304	52	27	15
12	26	80	129	36	18
12	27	314	162	36	18
12	28	67	79	49	23
12	29	314	162	34	18
12	30	147	336	36	18
12	31	80	92	34	18
12	32	58	195	29	16
12	33	58	195	31	17
12	34	58	195	31	17
12	35	58	77	32	17
12	36	159	520	42	21
12	37	77	379	41	20
12	38	187	544	33	17
12	39	187	542	38	19
12	40	135	45	36	18
12	41	296	293	28	15
12	42	54	295	28	15
12	43	129	83	30	16
12	44	54	295	28	15
12	45	319	47	28	15
12	46	318	46	28	15
12	47	129	68	28	15
12	48	129	71	28	15
12	49	129	70	28	15
12	50	232	461	33	17
12	51	345	425	34	18
12	52	345	425	34	18
12	53	232	461	30	16
12	54	232	461	33	17
12	55	197	4	17	11
12	56	197	4	18	12
12	57	134	30	27	15
12	58	134	30	30	16
12	59	134	30	30	16
12	60	35	75	26	15
12	61	134	30	32	17
12	62	126	21	26	15
12	63	234	52	30	16
12	64	39	78	30	16
13	0	478	218	36	18
13	1	703	127	37	19
13	2	68	63	33	17
13	3	243	313	35	18
13	4	53	169	31	17
13	5	189	182	41	20
13	6	414	176	36	18
13	7	414	176	35	18
13	8	492	275	39	20
13	9	492	275	39	20
13	10	180	69	37	19
13	11	414	175	36	18
13	12	418	219	40	20
13	13	492	275	38	19
13	14	490	199	38	19
13	15	363	251	42	21
13	16	699	274	40	20
13	17	492	275	38	19
13	18	492	275	39	20
13	19	492	275	39	20
13	20	492	275	39	20
13	21	699	274	39	20
13	22	805	286	34	18
13	23	436	103	32	17
13	24	101	181	38	19
13	25	194	32	26	15
13	26	492	275	39	20
13	27	239	91	41	20
13	28	821	284	37	19
13	29	436	31	31	17
13	30	150	203	34	18
13	31	483	192	35	18
13	32	894	44	33	17
13	33	894	44	33	17
13	34	894	44	33	17
13	35	36	31	31	17
13	36	113	320	48	23
13	37	113	241	34	18
13	38	236	197	34	18
13	39	930	524	41	20
13	40	882	108	31	17
13	41	525	14	34	18
13	42	525	14	35	18
13	43	661	321	40	20
13	44	525	14	35	18
13	45	882	156	35	18
13	46	882	156	35	18
13	47	900	186	38	19
13	48	900	189	38	19
13	49	900	188	38	19
13	50	666	91	43	21
13	51	666	91	43	21
13	52	663	88	41	20
13	53	263	577	37	19
13	54	663	88	41	20
13	55	391	14	22	13
13	56	391	14	22	13
13	57	750	90	30	16
13	58	183	73	31	17
13	59	750	90	36	18
13	60	321	60	34	18
13	61	750	90	31	17
13	62	667	55	29	16
13	63	665	46	33	17
13	64	315	41	29	16
14	0	68	157	24	14
14	1	54	51	22	13
14	2	32	251	42	21
14	3	32	251	42	21
14	4	36	164	25	14
14	5	58	202	27	15
14	6	28	47	22	13
14	7	78	166	27	15
14	8	78	166	31	17
14	9	78	166	37	19
14	10	44	157	25	14
14	11	78	165	27	15
14	12	78	166	28	15
14	13	55	210	28	15
14	14	44	157	28	15
14	15	59	371	28	15
14	16	78	166	32	17
14	17	78	166	32	17
14	18	78	166	31	17
14	19	78	166	30	16
14	20	78	166	27	15
14	21	78	166	25	14
14	22	70	94	30	16
14	23	70	94	28	15
14	24	75	102	28	15
14	25	84	26	16	11
14	26	56	169	28	15
14	27	78	166	35	18
14	28	80	54	27	15
14	29	78	166	28	15
14	30	31	366	26	15
14	31	75	98	30	16
14	32	72	85	28	15
14	33	72	85	28	15
14	34	72	85	28	15
14	35	32	208	24	14
14	36	33	214	28	15
14	37	36	137	28	15
14	38	21	538	25	14
14	39	66	172	24	14
14	40	27	232	26	15
14	41	72	12	25	14
14	42	72	12	25	14
14	43	41	87	22	13
14	44	72	12	25	14
14	45	68	116	29	16
14	46	68	116	29	16
14	47	67	291	36	18
14	48	67	294	35	18
14	49	67	293	36	18
14	50	74	169	33	17
14	51	74	169	32	17
14	52	74	169	32	17
14	53	74	169	33	17
14	54	69	548	34	18
14	55	74	18	17	11
14	56	74	18	16	11
14	57	35	52	28	15
14	58	59	145	25	14
14	59	60	132	24	14
14	60	60	132	25	14
14	61	35	52	28	15
14	62	73	27	29	16
14	63	74	47	27	15
14	64	73	27	23	13
15	0	24	37	29	16
15	1	135	94	32	17
15	2	110	227	27	15
15	3	77	224	27	15
15	4	91	289	27	15
15	5	40	74	25	14
15	6	17	118	25	14
15	7	17	118	25	14
15	8	43	119	36	18
15	9	38	220	28	15
15	10	38	220	30	16
15	11	62	190	27	15
15	12	43	119	32	17
15	13	43	119	26	15
15	14	33	215	31	17
15	15	43	119	28	15
15	16	23	295	27	15
15	17	108	180	26	15
15	18	38	220	30	16
15	19	108	180	23	13
15	20	108	180	26	15
15	21	43	119	26	15
15	22	59	159	24	14
15	23	29	20	28	15
15	24	29	20	28	15
15	25	60	41	21	13
15	26	43	119	29	16
15	27	82	119	23	13
15	28	82	342	25	14
15	29	17	118	22	13
15	30	63	53	32	17
15	31	61	157	27	15
15	32	62	183	24	14
15	33	62	183	24	14
15	34	62	183	24	14
15	35	71	24	24	14
15	36	80	674	34	18
15	37	97	289	40	20
15	38	85	384	32	17
15	39	78	325	30	16
15	40	69	213	27	15
15	41	110	316	27	15
15	42	80	327	25	14
15	43	94	44	26	15
15	44	80	327	25	14
15	45	126	52	28	15
15	46	92	162	26	15
15	47	135	121	27	15
15	48	135	124	27	15
15	49	135	123	27	15
15	50	128	99	24	14
15	51	53	217	26	15
15	52	53	217	26	15
15	53	122	139	25	14
15	54	122	139	25	14
15	55	106	5	19	12
15	56	106	5	20	12
15	57	100	104	30	16
15	58	105	128	26	15
15	59	100	104	27	15
15	60	78	17	27	15
15	61	100	104	31	17
15	62	84	87	39	20
15	63	89	92	32	17
15	64	79	82	24	14
16	0	209	84	32	17
16	1	272	201	44	22
16	2	296	117	74	33
16	3	296	117	71	32
16	4	675	315	57	27
16	5	375	228	33	17
16	6	299	146	36	18
16	7	299	146	36	18
16	8	451	311	36	18
16	9	175	268	31	17
16	10	432	291	34	18
16	11	248	311	37	19
16	12	589	317	45	22
16	13	451	309	34	18
16	14	432	291	34	18
16	15	109	169	35	18
16	16	248	312	33	17
16	17	584	314	33	17
16	18	584	314	34	18
16	19	584	314	33	17
16	20	175	268	31	17
16	21	203	69	31	17
16	22	292	118	37	19
16	23	292	118	39	20
16	24	316	135	36	18
16	25	663	59	27	15
16	26	324	139	35	18
16	27	248	312	37	19
16	28	334	104	30	16
16	29	394	199	35	18
16	30	198	275	31	17
16	31	451	311	40	20
16	32	739	88	32	17
16	33	739	88	32	17
16	34	739	88	32	17
16	35	314	95	30	16
16	36	164	559	62	28
16	37	160	537	54	25
16	38	177	257	59	27
16	39	277	391	72	32
16	40	304	452	39	20
16	41	205	140	31	17
16	42	205	140	31	17
16	43	229	55	38	19
16	44	205	140	31	17
16	45	658	327	33	17
16	46	658	327	33	17
16	47	327	82	47	23
16	48	327	85	54	25
16	49	327	84	47	23
16	50	373	337	37	19
16	51	262	508	49	23
16	52	262	508	48	23
16	53	373	337	41	20
16	54	373	337	37	19
16	55	459	18	27	15
16	56	459	18	28	15
16	57	598	124	34	18
16	58	555	83	29	16
16	59	598	124	31	17
16	60	555	83	29	16
16	61	598	124	34	18
16	62	598	123	33	17
16	63	598	123	44	22
16	64	577	103	32	17
17	0	45	55	24	14
17	1	51	168	32	17
17	2	59	285	38	19
17	3	59	285	38	19
17	4	58	311	48	23
17	5	41	86	21	13
17	6	57	322	25	14
17	7	63	257	24	14
17	8	42	114	25	14
17	9	32	332	22	13
17	10	57	322	23	13
17	11	69	279	28	15
17	12	42	114	24	14
17	13	63	257	25	14
17	14	57	322	23	13
17	15	50	63	26	15
17	16	63	257	24	14
17	17	50	63	29	16
17	18	34	221	22	13
17	19	50	63	26	15
17	20	50	63	34	18
17	21	63	257	25	14
17	22	18	300	23	13
17	23	18	300	21	13
17	24	21	12	23	13
17	25	62	54	31	17
17	26	67	66	31	17
17	27	43	153	25	14
17	28	31	124	23	13
17	29	67	66	27	15
17	30	47	51	30	16
17	31	67	66	26	15
17	32	66	60	33	17
17	33	66	60	33	17
17	34	66	60	33	17
17	35	27	55	19	12
17	36	55	623	31	17
17	37	55	535	35	18
17	38	57	354	29	16
17	39	53	210	29	16
17	40	39	168	34	18
17	41	62	34	32	17
17	42	62	34	31	17
17	43	46	255	28	15
17	44	62	34	31	17
17	45	69	57	30	16
17	46	69	57	28	15
17	47	69	229	27	15
17	48	69	232	27	15
17	49	69	231	27	15
17	50	38	323	27	15
17	51	51	584	25	14
17	52	51	584	25	14
17	53	38	323	27	15
17	54	38	323	27	15
17	55	23	14	13	10
17	56	23	14	13	10
17	57	60	145	21	13
17	58	45	12	20	12
17	59	24	133	23	13
17	60	23	127	23	13
