# Options: ./swalign.x -v 0 -g 0 4 -a 1 -d seq98.fasta
# Fields: s. seqnum, q. seqnum, s. start, s. len, q. start, q. len, score
15	23	40
15	24	65
15	25	111
15	26	55
15	27	110
15	28	114
15	29	52
15	30	113
15	31	126
15	32	102
15	33	118
15	34	51
15	35	154
15	36	124
15	37	39
15	38	102
15	39	93
15	40	106
15	41	93
15	42	123
15	43	51
15	44	71
15	45	71
15	46	95
15	47	67
15	48	77
15	49	58
15	50	49
15	51	52
15	52	44
15	53	47
15	54	159
15	55	61
15	56	124
15	57	101
15	58	100
15	59	95
15	60	84
15	61	109
15	62	121
15	63	109
15	64	99
15	65	49
15	66	105
15	67	68
15	68	148
15	69	71
15	70	78
15	71	71
15	72	153
15	73	77
15	74	74
15	75	118
15	76	93
15	77	17
15	78	118
15	79	93
15	80	17
15	81	90
15	82	105
15	83	131
15	84	109
15	85	128
15	86	80
15	87	164
15	88	87
15	89	78
15	90	91
15	91	89
15	92	94
16	17	78
16	18	101
16	19	107
16	20	42
16	21	26
16	22	14
16	23	30
16	24	28
16	25	24
16	26	45
16	27	33
16	28	35
16	29	27
16	30	37
16	31	40
16	32	34
16	33	31
16	34	23
16	35	38
16	36	31
16	37	42
16	38	36
16	39	37
16	40	28
16	41	35
16	42	37
16	43	37
16	44	35
16	45	31
16	46	28
16	47	37
16	48	33
16	49	23
16	50	32
16	51	29
16	52	32
16	53	30
16	54	35
16	55	28
16	56	29
16	57	31
16	58	37
16	59	32
16	60	45
16	61	31
16	62	30
16	63	26
16	64	28
16	65	19
16	66	30
16	67	37
16	68	38
16	69	34
16	70	35
16	71	32
16	72	38
16	73	27
16	74	38
16	75	40
16	76	28
16	77	14
16	78	31
16	79	35
16	80	15
16	81	33
16	82	27
16	83	30
16	84	32
16	85	34
16	86	35
16	87	39
16	88	29
16	89	22
16	90	43
16	91	43
16	92	34
17	18	1242
17	19	1347
17	20	45
17	21	17
17	22	33
17	23	38
17	24	55
17	25	68
17	26	79
17	27	125
17	28	113
17	29	63
17	30	126
17	31	73
17	32	54
17	33	112
17	34	50
17	35	88
17	36	77
17	37	39
17	38	98
17	39	89
17	40	126
17	41	148
17	42	109
17	43	91
17	44	85
17	45	74
17	46	54
17	47	68
17	48	63
17	49	61
17	50	46
17	51	53
17	52	47
17	53	61
17	54	128
17	55	61
17	56	89
17	57	99
17	58	93
17	59	80
17	60	102
17	61	85
17	62	83
17	63	88
17	64	100
17	65	61
17	66	99
17	67	85
17	68	95
17	69	78
17	70	67
17	71	67
17	72	88
17	73	51
17	74	93
17	75	120
17	76	110
17	77	21
17	78	132
17	79	94
17	80	24
17	81	96
17	82	100
17	83	85
17	84	98
17	85	107
17	86	74
17	87	111
17	88	87
17	89	80
17	90	74
17	91	86
17	92	104
18	19	1285
18	20	51
18	21	19
18	22	41
18	23	30
18	24	47
18	25	77
18	26	65
18	27	140
18	28	120
18	29	60
18	30	91
18	31	93
18	32	58
18	33	115
18	34	50
18	35	118
18	36	82
18	37	48
18	38	131
18	39	98
18	40	105
18	41	133
18	42	129
18	43	92
18	44	111
18	45	69
18	46	64
18	47	94
18	48	71
18	49	58
18	50	47
18	51	63
18	52	47
18	53	75
18	54	128
18	55	70
18	56	105
18	57	111
18	58	110
18	59	105
18	60	102
18	61	95
18	62	99
18	63	98
18	64	108
18	65	57
18	66	99
18	67	63
18	68	120
18	69	59
18	70	66
18	71	57
18	72	96
18	73	48
18	74	136
18	75	121
18	76	91
18	77	21
18	78	112
18	79	82
18	80	24
18	81	73
18	82	75
18	83	72
18	84	76
18	85	74
18	86	93
18	87	103
18	88	74
18	89	61
18	90	84
18	91	87
18	92	89
19	20	56
19	21	22
19	22	41
19	23	34
19	24	42
19	25	69
19	26	68
19	27	149
19	28	138
19	29	52
19	30	115
19	31	93
19	32	68
19	33	140
19	34	61
19	35	127
19	36	63
19	37	41
19	38	132
19	39	109
19	40	100
19	41	167
19	42	152
19	43	110
19	44	106
19	45	94
19	46	61
19	47	66
19	48	62
19	49	59
19	50	55
19	51	57
19	52	50
19	53	64
19	54	131
19	55	65
19	56	99
19	57	102
19	58	91
19	59	82
19	60	112
19	61	90
19	62	88
19	63	85
19	64	85
19	65	51
19	66	92
19	67	69
19	68	116
19	69	69
19	70	68
19	71	81
19	72	91
19	73	52
19	74	101
19	75	130
19	76	104
19	77	22
19	78	112
19	79	106
19	80	20
19	81	92
19	82	87
19	83	75
19	84	97
19	85	110
19	86	74
19	87	97
19	88	78
19	89	84
19	90	103
19	91	95
19	92	59
20	21	47
20	22	32
20	23	48
20	24	59
20	25	75
20	26	39
20	27	48
20	28	45
20	29	43
20	30	50
20	31	63
20	32	48
20	33	46
20	34	39
20	35	54
20	36	69
20	37	48
20	38	38
20	39	43
20	40	61
20	41	68
20	42	77
20	43	65
20	44	63
20	45	86
20	46	424
20	47	441
20	48	59
20	49	41
20	50	36
20	51	35
20	52	39
20	53	46
20	54	95
20	55	52
20	56	53
20	57	57
20	58	46
20	59	41
20	60	77
20	61	47
20	62	49
20	63	43
20	64	42
20	65	48
20	66	58
20	67	62
20	68	47
20	69	60
20	70	55
20	71	58
20	72	78
20	73	64
20	74	61
20	75	59
20	76	49
20	77	22
20	78	54
20	79	100
20	80	14
20	81	57
20	82	70
20	83	72
20	84	59
20	85	72
20	86	74
20	87	80
20	88	79
20	89	46
20	90	45
20	91	43
20	92	104
21	22	6
21	23	28
21	24	40
21	25	27
21	26	12
21	27	12
21	28	23
21	29	20
21	30	17
21	31	20
21	32	19
21	33	11
21	34	12
21	35	18
21	36	22
21	37	12
21	38	20
21	39	18
21	40	15
21	41	25
21	42	25
21	43	18
21	44	20
21	45	26
21	46	26
21	47	25
21	48	21
21	49	15
21	50	12
21	51	16
21	52	10
21	53	14
21	54	30
21	55	20
21	56	22
21	57	21
21	58	20
21	59	23
21	60	28
21	61	23
21	62	26
21	63	23
21	64	20
21	65	13
21	66	24
21	67	18
21	68	25
21	69	16
21	70	20
21	71	18
21	72	25
21	73	13
21	74	21
21	75	20
21	76	15
21	77	17
21	78	16
21	79	37
21	80	5
21	81	17
21	82	22
21	83	16
21	84	19
21	85	20
21	86	23
21	87	22
21	88	18
21	89	18
21	90	21
21	91	21
21	92	24
22	23	18
22	24	34
22	25	29
22	26	29
22	27	39
22	28	35
22	29	30
22	30	32
22	31	28
22	32	33
22	33	33
22	34	27
22	35	36
22	36	36
22	37	29
22	38	31
22	39	33
22	40	44
22	41	43
22	42	41
22	43	44
22	44	40
22	45	46
22	46	36
22	47	30
22	48	34
22	49	25
22	50	26
22	51	50
22	52	32
22	53	27
22	54	57
22	55	32
22	56	36
22	57	28
22	58	31
22	59	31
22	60	31
22	61	33
22	62	33
22	63	32
22	64	32
22	65	32
22	66	34
22	67	34
22	68	31
22	69	34
22	70	30
22	71	29
22	72	36
22	73	24
22	74	28
22	75	44
22	76	29
22	77	13
22	78	37
22	79	30
22	80	20
22	81	32
22	82	48
22	83	41
22	84	39
22	85	41
22	86	31
22	87	42
22	88	26
22	89	25
22	90	31
22	91	36
22	92	37
23	24	55
23	25	29
23	26	39
23	27	33
23	28	49
23	29	26
23	30	31
23	31	39
23	32	31
23	33	27
23	34	39
23	35	36
23	36	35
23	37	25
23	38	32
23	39	38
23	40	40
23	41	35
23	42	40
23	43	39
23	44	40
23	45	57
23	46	59
23	47	39
23	48	30
23	49	57
23	50	31
23	51	34
23	52	22
23	53	28
23	54	39
23	55	23
23	56	40
23	57	35
23	58	38
23	59	45
23	60	40
23	61	39
23	62	39
23	63	38
23	64	48
23	65	21
23	66	34
23	67	46
23	68	40
23	69	46
23	70	37
23	71	47
23	72	39
23	73	26
23	74	76
23	75	44
23	76	47
23	77	11
23	78	49
23	79	34
23	80	10
23	81	55
23	82	40
23	83	45
23	84	38
23	85	35
23	86	41
23	87	40
23	88	54
23	89	32
23	90	34
23	91	38
23	92	33
24	25	54
24	26	53
24	27	53
24	28	68
24	29	38
24	30	47
24	31	83
24	32	64
24	33	43
24	34	40
24	35	40
24	36	44
24	37	39
24	38	63
24	39	69
24	40	75
24	41	67
24	42	51
24	43	38
24	44	46
24	45	56
24	46	45
24	47	68
24	48	31
24	49	47
24	50	46
24	51	44
24	52	28
24	53	47
24	54	61
24	55	56
24	56	61
24	57	55
24	58	56
24	59	64
24	60	75
24	61	60
24	62	71
24	63	67
24	64	56
24	65	30
24	66	50
24	67	44
24	68	56
24	69	48
24	70	49
24	71	43
24	72	71
24	73	35
24	74	49
24	75	64
24	76	44
24	77	17
24	78	45
24	79	65
24	80	17
24	81	67
24	82	57
24	83	50
24	84	48
24	85	49
24	86	38
24	87	43
24	88	52
24	89	45
24	90	51
24	91	51
24	92	44
25	26	55
25	27	66
25	28	96
25	29	50
25	30	81
25	31	89
25	32	60
25	33	73
25	34	48
25	35	87
25	36	82
25	37	43
25	38	60
25	39	85
25	40	79
25	41	87
25	42	88
25	43	57
25	44	50
25	45	64
25	46	61
25	47	78
25	48	63
25	49	59
25	50	44
25	51	52
25	52	50
25	53	47
25	54	89
25	55	58
25	56	87
25	57	78
25	58	77
25	59	85
25	60	76
25	61	64
25	62	64
25	63	69
25	64	85
25	65	50
25	66	104
25	67	84
25	68	102
25	69	82
25	70	78
25	71	89
25	72	112
25	73	46
25	74	54
25	75	99
25	76	83
25	77	23
25	78	68
25	79	72
25	80	29
25	81	84
25	82	72
25	83	102
25	84	94
25	85	106
25	86	52
25	87	70
25	88	88
25	89	67
25	90	115
25	91	114
25	92	67
26	27	83
26	28	65
26	29	41
26	30	83
26	31	53
26	32	55
26	33	44
26	34	46
26	35	71
26	36	70
26	37	52
26	38	69
26	39	60
26	40	64
26	41	82
26	42	91
26	43	79
26	44	67
26	45	69
26	46	52
26	47	48
26	48	53
26	49	31
26	50	43
26	51	39
26	52	38
26	53	46
26	54	72
26	55	42
26	56	70
26	57	80
26	58	57
26	59	70
26	60	47
26	61	54
26	62	57
26	63	52
26	64	59
26	65	44
26	66	66
26	67	56
26	68	53
26	69	57
26	70	55
26	71	50
26	72	59
26	73	33
26	74	69
26	75	93
26	76	69
26	77	17
26	78	84
26	79	49
26	80	15
26	81	72
26	82	64
26	83	80
26	84	66
26	85	45
26	86	49
26	87	63
26	88	69
26	89	56
26	90	77
26	91	81
26	92	67
27	28	173
27	29	49
27	30	136
27	31	89
27	32	68
27	33	106
27	34	50
27	35	122
27	36	99
27	37	45
27	38	124
27	39	92
27	40	145
27	41	124
27	42	145
27	43	108
27	44	101
27	45	98
27	46	56
27	47	68
27	48	65
27	49	47
27	50	46
27	51	47
27	52	41
27	53	52
27	54	107
27	55	56
27	56	112
27	57	126
27	58	125
27	59	139
27	60	97
27	61	112
27	62	117
27	63	105
27	64	124
27	65	55
27	66	76
27	67	94
27	68	95
27	69	75
27	70	78
27	71	74
27	72	104
27	73	47
27	74	129
27	75	134
27	76	100
27	77	17
27	78	167
27	79	80
27	80	24
27	81	84
27	82	92
27	83	87
27	84	76
27	85	89
27	86	85
27	87	143
27	88	81
27	89	64
27	90	135
27	91	128
27	92	65
28	29	58
28	30	116
28	31	115
28	32	58
28	33	149
28	34	50
28	35	100
28	36	87
28	37	56
28	38	122
28	39	96
28	40	164
28	41	167
28	42	207
28	43	97
28	44	102
28	45	106
28	46	68
28	47	108
28	48	72
28	49	64
28	50	66
28	51	61
28	52	58
28	53	69
28	54	131
28	55	72
28	56	129
28	57	112
28	58	108
28	59	113
28	60	165
28	61	110
28	62	110
28	63	121
28	64	123
28	65	55
28	66	77
28	67	89
28	68	85
28	69	96
28	70	81
28	71	81
28	72	126
28	73	47
28	74	155
28	75	168
28	76	94
28	77	18
28	78	205
28	79	122
28	80	25
28	81	110
28	82	111
28	83	96
28	84	100
28	85	122
28	86	74
28	87	148
28	88	85
28	89	57
28	90	124
28	91	127
28	92	73
29	30	39
29	31	57
29	32	68
29	33	42
29	34	62
29	35	55
29	36	57
29	37	35
29	38	54
29	39	59
29	40	53
29	41	67
29	42	56
29	43	59
29	44	59
29	45	43
29	46	39
29	47	54
29	48	49
29	49	28
29	50	28
29	51	25
29	52	23
29	53	39
29	54	62
29	55	56
29	56	55
29	57	43
29	58	44
29	59	56
29	60	49
29	61	51
29	62	52
29	63	54
29	64	59
29	65	48
29	66	53
29	67	39
29	68	54
29	69	43
29	70	42
29	71	35
29	72	65
29	73	39
29	74	42
